trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t0,n98,n236,0,car
t1,n1406,n2110,0,car
t2,n2378,n1318,0,car
t3,n1353,n851,0,car
t4,n1268,n1673,0,car
t5,n1709,n85,0,car
t6,n1969,n818,0,car
t7,n2065,n241,0,car
t8,n853,n1073,0,car
t9,n384,n2055,0,car
t10,n790,n1828,0,car
t11,n655,n2357,0,car
t12,n2378,n1273,0,car
t13,n1428,n2477,0,car
t14,n1268,n892,0,car
t15,n273,n816,0,car
t16,n282,n373,0,car
t17,n1291,n670,0,car
t18,n1108,n2191,0,car
t19,n282,n410,0,car
t20,n1501,n2337,0,car
t21,n376,n102,0,car
t22,n1333,n1247,0,car
t23,n808,n396,0,car
t24,n1011,n1716,0,car
t25,n988,n484,0,car
t26,n359,n1933,0,car
t27,n803,n138,0,car
t28,n1014,n2282,0,car
t29,n2062,n314,9,car
t30,n267,n612,10,car
t31,n991,n1553,13,car
t32,n97,n159,21,car
t33,n963,n2475,23,car
t34,n1461,n106,30,car
t35,n937,n1612,44,car
t36,n451,n925,48,car
t37,n1353,n1609,50,car
t38,n2268,n55,54,car
t39,n2378,n1508,67,car
t40,n1344,n1406,88,car
t41,n842,n294,94,car
t42,n326,n705,96,car
t43,n983,n2328,103,car
t44,n1519,n1591,106,car
t45,n480,n1454,110,car
t46,n335,n155,113,car
t47,n786,n1761,113,car
t48,n340,n771,113,car
t49,n2133,n1543,115,car
t50,n808,n1119,124,car
t51,n1171,n53,125,car
t52,n326,n2289,125,car
t53,n2268,n35,136,car
t54,n2476,n940,146,car
t55,n680,n353,158,car
t56,n2227,n657,160,car
t57,n650,n987,160,car
t58,n1370,n303,168,car
t59,n1495,n1953,168,car
t60,n491,n1426,180,car
t61,n1326,n1097,184,car
t62,n688,n604,184,car
t63,n836,n1887,190,car
t64,n465,n534,192,car
t65,n256,n1515,203,car
t66,n1315,n2514,205,car
t67,n853,n644,206,car
t68,n701,n355,206,car
t69,n143,n313,208,car
t70,n1095,n1617,208,car
t71,n838,n2076,209,car
t72,n74,n8,209,car
t73,n2111,n2116,212,car
t74,n1436,n2074,228,car
t75,n282,n1432,230,car
t76,n186,n2161,231,car
t77,n199,n1731,233,car
t78,n762,n2027,233,car
t79,n1292,n1345,234,car
t80,n792,n2221,240,car
t81,n1333,n1287,241,car
